Q vs Qb X,Q vs Qb Y,Qb vs Q X,Qb vs Q Y,/Qb X,/Qb Y
1.080000000000001,0.01330522087551028,0.01330522087551028,1.080000000000001,1.080000000000001,1.080000000000001
1.090000000000001,0.01206455993457386,0.01206455993457386,1.090000000000001,1.090000000000001,1.090000000000001
1.100000000000001,0.01090866611984001,0.01090866611984001,1.100000000000001,1.100000000000001,1.100000000000001
1.110000000000001,0.00983342986213758,0.00983342986213758,1.110000000000001,1.110000000000001,1.110000000000001
1.120000000000001,0.008835078379093822,0.008835078379093822,1.120000000000001,1.120000000000001,1.120000000000001
1.130000000000001,0.007910124447468993,0.007910124447468993,1.130000000000001,1.130000000000001,1.130000000000001
1.140000000000001,0.00705531782283346,0.00705531782283346,1.140000000000001,1.140000000000001,1.140000000000001
1.150000000000001,0.006267598729260595,0.006267598729260595,1.150000000000001,1.150000000000001,1.150000000000001
1.160000000000001,0.005544053145987519,0.005544053145987519,1.160000000000001,1.160000000000001,1.160000000000001
1.170000000000001,0.004881869938499143,0.004881869938499143,1.170000000000001,1.170000000000001,1.170000000000001
1.180000000000001,0.004278300215058849,0.004278300215058849,1.180000000000001,1.180000000000001,1.180000000000001
1.190000000000001,0.003730619623551533,0.003730619623551533,1.190000000000001,1.190000000000001,1.190000000000001
1.200000000000001,0.003236094613964817,0.003236094613964817,1.200000000000001,1.200000000000001,1.200000000000001
1.210000000000001,0.002791953944410721,0.002791953944410721,1.210000000000001,1.210000000000001,1.210000000000001
1.220000000000001,0.002395366860043635,0.002395366860043635,1.220000000000001,1.220000000000001,1.220000000000001
1.230000000000001,0.002043429377608872,0.002043429377608872,1.230000000000001,1.230000000000001,1.230000000000001
1.240000000000001,0.00173315992127843,0.00173315992127843,1.240000000000001,1.240000000000001,1.240000000000001
1.250000000000001,0.001461505151205476,0.001461505151205476,1.250000000000001,1.250000000000001,1.250000000000001
1.260000000000001,0.001225356206056041,0.001225356206056041,1.260000000000001,1.260000000000001,1.260000000000001
1.270000000000001,0.001021574784116428,0.001021574784116428,1.270000000000001,1.270000000000001,1.270000000000001
1.280000000000001,0.0008470275966939568,0.0008470275966939568,1.280000000000001,1.280000000000001,1.280000000000001
1.290000000000001,0.0006986268624599947,0.0006986268624599947,1.290000000000001,1.290000000000001,1.290000000000001
1.300000000000001,0.000573373813188689,0.000573373813188689,1.300000000000001,1.300000000000001,1.300000000000001
1.310000000000001,0.0004684017848356221,0.0004684017848356221,1.310000000000001,1.310000000000001,1.310000000000001
1.320000000000001,0.0003810154693668483,0.0003810154693668483,1.320000000000001,1.320000000000001,1.320000000000001
1.330000000000001,0.0003087233314598721,0.0003087233314598721,1.330000000000001,1.330000000000001,1.330000000000001
1.340000000000001,0.0002492609977396121,0.0002492609977396121,1.340000000000001,1.340000000000001,1.340000000000001
1.350000000000001,0.0002006044765114297,0.0002006044765114297,1.350000000000001,1.350000000000001,1.350000000000001
1.360000000000001,0.0001609731865942382,0.0001609731865942382,1.360000000000001,1.360000000000001,1.360000000000001
1.370000000000001,0.0001288237815671295,0.0001288237815671295,1.370000000000001,1.370000000000001,1.370000000000001
1.380000000000001,0.000102836503254385,0.000102836503254385,1.380000000000001,1.380000000000001,1.380000000000001
1.390000000000001,8.189620520219587e-05,8.189620520219587e-05,1.390000000000001,1.390000000000001,1.390000000000001
1.400000000000001,6.507024973069234e-05,6.507024973069234e-05,1.400000000000001,1.400000000000001,1.400000000000001
1.410000000000001,5.158526264020834e-05,5.158526264020834e-05,1.410000000000001,1.410000000000001,1.410000000000001
1.420000000000001,4.080432829676347e-05,4.080432829676347e-05,1.420000000000001,1.420000000000001,1.420000000000001
1.430000000000001,3.220573299124053e-05,3.220573299124053e-05,1.430000000000001,1.430000000000001,1.430000000000001
1.440000000000001,2.536390718358515e-05,2.536390718358515e-05,1.440000000000001,1.440000000000001,1.440000000000001
1.450000000000001,1.9932837289658e-05,1.9932837289658e-05,1.450000000000001,1.450000000000001,1.450000000000001
1.460000000000001,1.563194135374386e-05,1.563194135374386e-05,1.460000000000001,1.460000000000001,1.460000000000001
