Q vs Qb X,Q vs Qb Y,Qb vs Q X,Qb vs Q Y,/Qb X,/Qb Y
0.4100000000000002,1.796690923554343,1.796690923554343,0.4100000000000002,0.4100000000000002,0.4100000000000002
0.4200000000000002,1.795867745097962,1.795867745097962,0.4200000000000002,0.4200000000000002,0.4200000000000002
0.4300000000000002,1.794865015044519,1.794865015044519,0.4300000000000002,0.4300000000000002,0.4300000000000002
0.4400000000000002,1.793650459043302,1.793650459043302,0.4400000000000002,0.4400000000000002,0.4400000000000002
0.4500000000000002,1.792188134281396,1.792188134281396,0.4500000000000002,0.4500000000000002,0.4500000000000002
0.4600000000000002,1.790438647299503,1.790438647299503,0.4600000000000002,0.4600000000000002,0.4600000000000002
0.4700000000000003,1.788359516836979,1.788359516836979,0.4700000000000003,0.4700000000000003,0.4700000000000003
0.4800000000000003,1.78590564721985,1.78590564721985,0.4800000000000003,0.4800000000000003,0.4800000000000003
0.4900000000000003,1.783029854538034,1.783029854538034,0.4900000000000003,0.4900000000000003,0.4900000000000003
0.5000000000000002,1.779683369892722,1.779683369892722,0.5000000000000002,0.5000000000000002,0.5000000000000002
0.5100000000000002,1.775816234600783,1.775816234600783,0.5100000000000002,0.5100000000000002,0.5100000000000002
0.5200000000000002,1.771377502449031,1.771377502449031,0.5200000000000002,0.5200000000000002,0.5200000000000002
0.5300000000000002,1.766315172145585,1.766315172145585,0.5300000000000002,0.5300000000000002,0.5300000000000002
0.5400000000000003,1.760575784766934,1.760575784766934,0.5400000000000003,0.5400000000000003,0.5400000000000003
0.5500000000000003,1.754103630389824,1.754103630389824,0.5500000000000003,0.5500000000000003,0.5500000000000003
0.5600000000000003,1.746839508743413,1.746839508743413,0.5600000000000003,0.5600000000000003,0.5600000000000003
0.5700000000000003,1.738718973965319,1.738718973965319,0.5700000000000003,0.5700000000000003,0.5700000000000003
0.5800000000000003,1.729669955969552,1.729669955969552,0.5800000000000003,0.5800000000000003,0.5800000000000003
0.5900000000000003,1.719609580202415,1.719609580202415,0.5900000000000003,0.5900000000000003,0.5900000000000003
0.6000000000000003,1.7084398859778,1.7084398859778,0.6000000000000003,0.6000000000000003,0.6000000000000003
0.6100000000000003,1.696041937367438,1.696041937367438,0.6100000000000003,0.6100000000000003,0.6100000000000003
0.6200000000000003,1.682267461947927,1.682267461947927,0.6200000000000003,0.6200000000000003,0.6200000000000003
0.6300000000000003,1.666926499575326,1.666926499575326,0.6300000000000003,0.6300000000000003,0.6300000000000003
0.6400000000000003,1.649768282357214,1.649768282357214,0.6400000000000003,0.6400000000000003,0.6400000000000003
0.6500000000000004,1.630449956713182,1.630449956713182,0.6500000000000004,0.6500000000000004,0.6500000000000004
0.6600000000000004,1.608481883132553,1.608481883132553,0.6600000000000004,0.6600000000000004,0.6600000000000004
0.6700000000000004,1.583123574143981,1.583123574143981,0.6700000000000004,0.6700000000000004,0.6700000000000004
0.6800000000000004,1.553162392936888,1.553162392936888,0.6800000000000004,0.6800000000000004,0.6800000000000004
0.6900000000000004,1.516363381375851,1.516363381375851,0.6900000000000004,0.6900000000000004,0.6900000000000004
0.7000000000000004,1.467604031744902,1.467604031744902,0.7000000000000004,0.7000000000000004,0.7000000000000004
0.7100000000000004,1.390832104305324,1.390832104305324,0.7100000000000004,0.7100000000000004,0.7100000000000004
0.7200000000000004,1.245930781958144,1.245930781958144,0.7200000000000004,0.7200000000000004,0.7200000000000004
0.7300000000000004,1.1579402317499,1.1579402317499,0.7300000000000004,0.7300000000000004,0.7300000000000004
0.7400000000000004,1.116500637401884,1.116500637401884,0.7400000000000004,0.7400000000000004,0.7400000000000004
0.7500000000000004,1.087484439317367,1.087484439317367,0.7500000000000004,0.7500000000000004,0.7500000000000004
0.7600000000000005,1.064046393831614,1.064046393831614,0.7600000000000005,0.7600000000000005,0.7600000000000005
0.7700000000000005,1.043590090019674,1.043590090019674,0.7700000000000005,0.7700000000000005,0.7700000000000005
0.7800000000000005,1.025058545026073,1.025058545026073,0.7800000000000005,0.7800000000000005,0.7800000000000005
0.7900000000000005,1.007865778141708,1.007865778141708,0.7900000000000005,0.7900000000000005,0.7900000000000005
0.8000000000000005,0.9916582626526731,0.9916582626526731,0.8000000000000005,0.8000000000000005,0.8000000000000005
